Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
5-January-2021,1550.00,1576.00,1539.85,1568.75,1557.687855217294252991,58239,2338,90718183.00,7029,12.07,36.15,18.75
4-January-2021,1562.00,1566.00,1538.25,1550.55,1548.519032707658334389,55247,2474,85551031.00,8252,14.94,27.75,-11.45
1-January-2021,1560.65,1572.80,1555.55,1558.60,1563.205471728507759222,37246,2418,58223151.00,9092,24.41,17.25,-2.05
31-December-2020,1553.05,1571.65,1543.65,1567.50,1561.535546325220555422,87393,4520,136467276.00,22810,26.10,28.00,14.45
30-December-2020,1555.00,1555.65,1533.25,1553.05,1543.234625143754221354,54781,3100,84539936.00,16798,30.66,22.40,-1.95
29-December-2020,1559.45,1559.45,1528.25,1540.25,1540.147031642390758412,99550,3333,153321637.00,23053,23.16,31.20,-19.20
28-December-2020,1498.00,1548.00,1496.00,1543.00,1526.679201841903300076,95119,3839,145216199.00,19404,20.40,52.00,45.00
24-December-2020,1509.00,1517.35,1486.15,1495.85,1499.500099591674136042,40164,2327,60225922.00,7631,19.00,31.20,-13.15
23-December-2020,1506.00,1520.00,1475.15,1490.25,1496.421066036019647080,54970,5675,82258266.00,15970,29.05,44.85,-15.75
22-December-2020,1458.50,1512.80,1451.20,1502.35,1470.471701669975846219,567613,5664,834658854.00,49551,8.73,61.60,43.85
21-December-2020,1505.35,1528.65,1450.15,1469.45,1498.494756983030171369,119683,7975,179344348.00,36532,30.52,78.50,-35.90
18-December-2020,1515.00,1525.30,1497.40,1520.15,1517.612321649010995320,104499,3971,158588970.00,16578,15.86,27.90,5.15
17-December-2020,1499.00,1518.80,1491.55,1501.75,1505.450583657587548638,71960,2805,108332224.00,14541,20.21,27.25,2.75
16-December-2020,1469.50,1509.80,1469.50,1503.40,1487.431254665935532461,151363,4480,225142057.00,14378,9.50,40.30,33.90
15-December-2020,1470.00,1476.25,1448.60,1468.25,1467.358851568807440913,90419,3414,132677120.00,7043,7.79,27.65,-1.75
14-December-2020,1450.00,1469.35,1445.00,1463.40,1457.965757687744344815,102826,4931,149916787.00,27063,26.32,24.35,13.40
11-December-2020,1425.00,1450.00,1423.25,1442.65,1432.925614434467349605,47442,2539,67980857.00,7390,15.58,26.75,17.65
10-December-2020,1426.20,1445.00,1416.15,1424.10,1433.028739486137987852,104386,5177,149588138.00,18776,17.99,28.85,-2.10
9-December-2020,1429.20,1434.95,1418.05,1426.50,1426.098045461785251086,43949,2046,62675583.00,8075,18.37,16.90,-2.70
8-December-2020,1427.55,1435.75,1413.05,1427.45,1427.708743528039086997,41139,2189,58734510.00,5386,13.09,22.70,-0.10
7-December-2020,1437.00,1437.00,1417.50,1425.25,1424.496136930940211577,58891,3713,83890002.00,15838,26.89,19.50,-11.75
4-December-2020,1418.00,1440.00,1414.15,1437.40,1427.148958216646129718,71416,3249,101921270.00,10921,15.29,25.85,19.40
3-December-2020,1396.00,1422.35,1386.75,1417.45,1400.756920239079138069,250461,6540,350834979.00,146270,58.40,35.60,21.45
2-December-2020,1343.15,1391.45,1342.60,1388.30,1372.486404931443119111,154762,9166,212408741.00,69839,45.13,48.85,45.15
1-December-2020,1371.00,1385.00,1335.00,1341.60,1355.208761156801266190,99827,4584,135286425.00,26407,26.45,50.00,-29.40
27-November-2020,1330.00,1368.80,1315.00,1357.85,1346.118850772071362209,85031,3454,114461832.00,13145,15.46,53.80,27.85
26-November-2020,1313.30,1333.80,1309.75,1327.10,1320.475734522560335781,68616,3509,90605763.00,10405,15.16,24.05,13.80
25-November-2020,1355.00,1355.00,1300.20,1305.40,1321.676021482729570345,75968,3527,100405084.00,17637,23.22,54.80,-49.60
24-November-2020,1365.00,1365.00,1324.00,1326.90,1337.441482315538481918,60392,3164,80770766.00,15637,25.89,41.00,-38.10
23-November-2020,1371.00,1375.85,1331.80,1346.25,1347.077656238605702617,137130,6012,184724759.00,27099,19.76,44.05,-24.75
20-November-2020,1293.15,1370.00,1293.15,1364.95,1342.291634202628920495,337553,14213,453094568.00,43413,12.86,76.85,71.80
19-November-2020,1279.00,1345.00,1271.85,1292.40,1318.809038728716445760,197218,8245,260092881.00,33829,17.15,73.15,13.40
18-November-2020,1300.00,1301.60,1267.10,1279.65,1277.302298229822982298,83325,3239,106431214.00,12184,14.62,34.50,-20.35
17-November-2020,1293.00,1304.45,1277.85,1301.60,1291.456856923960927025,41768,1959,53941570.00,9180,21.98,26.60,8.60
14-November-2020,1293.00,1296.20,1280.00,1285.25,1288.756212489459848221,20161,1743,25982614.00,9421,46.73,16.20,-7.75
13-November-2020,1289.00,1304.60,1279.15,1288.50,1282.681093762640563061,247220,4468,317104420.00,146068,59.08,25.45,-0.50
12-November-2020,1294.00,1296.35,1267.00,1277.45,1281.200579273855135924,87696,4255,112356166.00,13999,15.96,29.35,-16.55
11-November-2020,1305.00,1318.40,1263.35,1274.65,1281.158997287986513230,68215,4279,87394261.00,20835,30.54,55.05,-30.35
10-November-2020,1285.05,1311.65,1274.00,1305.05,1296.227641622218135000,86992,3962,112761435.00,18819,21.63,37.65,20.00
9-November-2020,1265.00,1287.25,1252.80,1285.05,1269.317310239429444727,49075,3209,62291747.00,12488,25.45,34.45,20.05
6-November-2020,1247.80,1265.30,1239.00,1253.30,1253.400448064772872429,101771,5876,127559817.00,36359,35.73,26.30,5.50
5-November-2020,1220.00,1251.85,1211.00,1242.25,1224.700669065842161285,39458,2285,48324239.00,9993,25.33,40.85,22.25
4-November-2020,1201.00,1217.50,1192.75,1215.15,1207.999287054409005628,79950,4416,96579543.00,22701,28.39,24.75,14.15
3-November-2020,1170.30,1204.75,1170.30,1200.55,1192.805381544353922555,61618,3550,73498282.00,19021,30.87,34.45,30.25
2-November-2020,1169.45,1181.75,1154.00,1168.80,1163.269950934971736305,160807,5320,187061951.00,116811,72.64,27.75,-0.65
30-October-2020,1178.00,1187.80,1159.50,1164.90,1169.043462590717714323,61041,2214,71359582.00,8962,14.68,28.30,-13.10
29-October-2020,1199.95,1199.95,1155.50,1177.50,1179.248185536301094588,169196,9478,199524076.00,18293,10.81,44.45,-22.45
28-October-2020,1242.00,1242.00,1186.00,1217.90,1220.246315558538096221,309952,9932,378217786.00,152354,49.15,56.00,-24.10
