Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
6-January-2021,1966.00,1978.50,1949.50,1970.65,1963.347906586234959506,3337324,9704,6552328089.00,68812,2.06,29.00,4.65
5-January-2021,1961.00,1964.15,1935.00,1959.95,1948.972836540289044147,131537,9900,256362040.00,68644,52.19,29.15,-1.05
4-January-2021,1995.35,2005.00,1955.35,1965.85,1969.156237357116547005,165607,9981,326106057.00,85072,51.37,49.65,-29.50
1-January-2021,1995.00,2007.35,1992.00,1994.30,1998.066597913609138867,25211,1786,50373257.00,5187,20.57,15.35,-0.70
31-December-2020,2017.00,2018.75,1988.00,1995.40,2004.079774643208150496,72241,4889,144776727.00,12106,16.76,30.75,-21.60
30-December-2020,2002.00,2026.55,1998.30,2019.45,2012.511644312256317861,104901,4999,211114484.00,19171,18.28,28.25,17.45
29-December-2020,1985.00,2016.55,1984.95,2000.05,2006.174023463837820829,88988,4306,178525414.00,14841,16.68,31.60,15.05
28-December-2020,1960.00,1995.95,1960.00,1987.10,1984.346662311210176395,104084,5300,206538738.00,29225,28.08,35.95,27.10
24-December-2020,1920.00,1978.50,1916.25,1961.90,1953.559498596819457436,133625,6724,261044388.00,30561,22.87,62.25,41.90
23-December-2020,1860.00,1924.95,1860.00,1921.90,1912.483570827854968432,168846,7123,322915201.00,116870,69.22,64.95,61.90
22-December-2020,1920.00,1929.10,1886.00,1902.90,1904.274155487451052873,232649,13282,443027478.00,100837,43.34,43.10,-17.10
21-December-2020,1939.90,1958.45,1907.00,1921.05,1936.985160064250635152,346767,6601,671682533.00,243092,70.10,51.45,-18.85
18-December-2020,1965.00,1965.00,1921.85,1949.05,1941.026610251062805807,99736,5741,193590230.00,22966,23.03,43.15,-15.95
17-December-2020,1965.20,1968.80,1942.65,1965.50,1955.069705859731241278,91011,6087,177932849.00,27882,30.64,26.15,0.30
16-December-2020,1961.25,1964.10,1937.00,1952.50,1949.025992034774326387,214181,3157,417444336.00,168024,78.45,27.10,-8.75
15-December-2020,1949.45,1958.00,1919.05,1950.45,1939.971859548249721160,167659,7505,325253742.00,25000,14.91,38.95,1.00
14-December-2020,1930.10,1947.80,1898.40,1940.15,1924.497551106427818756,118625,7162,228293522.00,39342,33.16,49.40,10.05
11-December-2020,1894.00,1928.80,1894.00,1920.65,1916.364829624478442280,138048,8812,264550332.00,55970,40.54,34.80,26.65
10-December-2020,1892.10,1919.50,1859.20,1902.80,1891.053029309553471903,122008,6763,230723598.00,32631,26.74,60.30,10.70
9-December-2020,1836.00,1887.00,1836.00,1882.75,1868.837476807427993533,251158,15685,469373483.00,103425,41.18,51.00,46.75
8-December-2020,1825.00,1838.00,1818.45,1833.85,1829.573649819838614547,388263,8372,710355754.00,41436,10.67,19.55,8.85
7-December-2020,1847.00,1855.70,1805.00,1820.65,1820.539220326184639436,188053,14138,342357862.00,100269,53.32,50.70,-26.35
4-December-2020,1820.00,1857.40,1802.60,1845.90,1830.777866814685096003,255824,16118,468356917.00,136061,53.19,54.80,25.90
3-December-2020,1839.45,1843.00,1813.05,1821.50,1826.520522342478805795,163724,10190,299045246.00,81390,49.71,29.95,-17.95
2-December-2020,1882.90,1882.90,1809.00,1813.40,1832.823445945945945945,148000,14706,271257870.00,46205,31.22,73.90,-69.50
1-December-2020,1934.00,1934.00,1864.80,1874.95,1884.699559713813979086,145360,8624,273959928.00,42869,29.49,69.20,-59.05
27-November-2020,1892.20,1924.75,1846.75,1901.65,1895.131641592718019619,371767,21496,704547405.00,126872,34.13,78.00,9.45
26-November-2020,1862.45,1900.75,1850.10,1889.80,1869.933536245423177181,132734,13781,248203758.00,50394,37.97,50.65,27.35
25-November-2020,1940.00,1940.00,1853.20,1862.45,1893.400803317202031028,184734,10256,349775504.00,66112,35.79,86.80,-77.55
24-November-2020,1898.00,1947.70,1891.60,1924.35,1929.486529425476316080,163022,12181,314548753.00,39562,24.27,56.10,26.35
23-November-2020,1895.45,1905.20,1871.45,1897.60,1889.162000586825761650,736164,18392,1390733055.00,592194,80.44,33.75,2.15
20-November-2020,1824.90,1899.00,1813.65,1889.20,1863.316171709922054978,199243,11057,371252704.00,33438,16.78,85.35,64.30
19-November-2020,1824.70,1859.95,1814.50,1824.90,1846.962411313183473457,185907,8749,343363241.00,96386,51.85,45.45,0.20
18-November-2020,1796.00,1849.00,1783.95,1830.15,1823.156732089272826918,184289,9284,335987731.00,41100,22.30,65.05,34.15
17-November-2020,1771.00,1801.95,1765.65,1796.70,1783.618815326256037988,146572,9327,261428577.00,57816,39.45,36.30,25.70
14-November-2020,1778.00,1778.00,1765.70,1770.75,1771.325211984171848501,17690,2313,31334743.00,8271,46.76,12.30,-7.25
13-November-2020,1752.45,1774.00,1720.55,1765.95,1753.656546503039600022,140808,8587,246928871.00,25597,18.18,53.45,13.50
12-November-2020,1798.90,1798.90,1748.50,1754.75,1765.580532558126356470,176469,13998,311570231.00,64631,36.62,50.40,-44.15
